frame,timestamp,track_id,x1,y1,x2,y2,confidence
42,1.752,1,753.7,420.2,806.4,565.1,0.7863
42,1.752,2,942.7,560.6,1015.8,720.0,0.8503
42,1.752,3,799.1,429.6,857.2,573.7,0.8159
42,1.752,4,869.6,414.0,925.5,572.8,0.8325
42,1.752,5,404.4,272.5,428.7,342.0,0.7302
42,1.752,7,372.7,270.2,397.6,342.9,0.7373
42,1.752,9,521.4,312.2,549.2,396.2,0.5061
42,1.752,18,205.8,274.4,226.4,320.2,0.4718
43,1.794,1,752.0,419.0,804.9,564.8,0.8030
43,1.794,2,952.1,565.7,1023.7,720.0,0.8247
43,1.794,3,795.7,429.3,854.0,574.5,0.8190
43,1.794,4,865.7,413.5,921.9,572.3,0.8401
43,1.794,5,404.5,272.7,429.4,343.3,0.7437
43,1.794,6,490.9,312.1,514.5,384.0,0.3996
43,1.794,7,373.2,274.1,397.3,343.5,0.7645
43,1.794,9,520.6,308.4,549.4,394.6,0.6753
44,1.836,1,750.3,418.9,803.1,564.4,0.7928
44,1.836,2,958.5,568.1,1029.7,720.0,0.8319
44,1.836,3,794.3,430.0,852.0,574.0,0.7901
44,1.836,4,862.9,412.8,919.0,571.7,0.8402
44,1.836,5,404.6,273.0,429.8,344.2,0.7588
44,1.836,6,489.1,310.7,515.3,390.9,0.4334
44,1.836,7,373.2,274.9,397.3,343.9,0.7630
44,1.836,9,520.1,306.4,549.6,393.7,0.7424
45,1.877,1,748.9,419.3,801.1,563.3,0.8002
45,1.877,2,964.7,569.9,1036.1,720.0,0.8296
45,1.877,3,792.9,430.6,850.0,573.7,0.8251
45,1.877,4,859.9,413.0,915.0,569.1,0.8654
45,1.877,5,404.8,273.6,430.0,344.9,0.7596
45,1.877,6,488.3,310.2,515.2,393.2,0.5057
45,1.877,7,373.3,276.0,397.3,344.3,0.7563
45,1.877,9,519.5,304.4,549.5,392.4,0.7164
45,1.877,18,222.3,271.2,243.4,317.7,0.6337
46,1.919,1,745.9,419.1,798.2,561.6,0.8067
46,1.919,2,975.3,570.4,1047.9,719.9,0.8707
46,1.919,3,789.7,430.2,846.7,573.4,0.8367
46,1.919,4,856.8,410.2,911.7,565.5,0.8676
46,1.919,5,405.0,274.1,430.3,345.7,0.7739
46,1.919,6,487.8,309.9,514.5,392.5,0.4259
46,1.919,7,373.6,277.2,397.4,344.3,0.7636
46,1.919,9,518.6,303.3,549.0,391.5,0.6934
46,1.919,18,230.5,270.3,251.6,317.3,0.5627
47,1.961,1,743.9,419.2,796.5,561.4,0.8164
47,1.961,2,982.6,571.2,1056.5,720.0,0.8569
47,1.961,3,787.8,429.2,844.3,572.1,0.8169
47,1.961,4,855.2,410.7,910.2,566.3,0.8528
47,1.961,5,405.5,274.3,430.7,345.3,0.7496
47,1.961,6,487.2,310.3,514.1,393.5,0.4855
47,1.961,7,373.9,278.0,397.6,344.2,0.7532
47,1.961,9,517.6,303.7,547.9,390.8,0.6823
47,1.961,18,236.0,271.1,257.2,318.2,0.6000
48,2.003,1,742.3,419.2,795.0,560.9,0.8239
48,2.003,2,988.7,571.6,1064.2,720.0,0.8842
48,2.003,3,785.6,428.8,841.3,570.6,0.8323
48,2.003,4,854.7,409.9,908.9,562.9,0.8474
48,2.003,5,405.7,274.7,430.6,344.8,0.7462
48,2.003,6,486.8,310.3,513.9,394.0,0.4672
48,2.003,7,374.0,278.3,397.7,344.2,0.7505
48,2.003,9,516.7,303.4,547.4,391.3,0.6659
48,2.003,18,239.9,272.1,260.5,317.8,0.6861
49,2.044,1,740.3,419.0,793.3,560.6,0.8291
49,2.044,2,994.7,572.5,1071.5,720.0,0.8668
49,2.044,3,783.3,428.4,838.1,569.4,0.8294
49,2.044,4,853.4,409.4,907.3,561.3,0.8568
49,2.044,5,405.7,274.8,430.7,344.8,0.7460
49,2.044,6,486.1,310.4,513.1,393.7,0.4153
49,2.044,7,374.0,278.1,398.0,344.2,0.7609
49,2.044,9,515.7,303.8,546.4,391.0,0.6325
49,2.044,18,244.2,272.6,264.9,317.7,0.4197
50,2.086,1,738.6,418.0,792.4,561.1,0.8580
50,2.086,2,999.1,574.5,1077.0,720.0,0.8674
50,2.086,3,781.8,427.7,835.5,566.9,0.8123
50,2.086,4,850.8,408.1,905.1,560.8,0.8524
50,2.086,5,405.6,274.5,430.9,344.8,0.7645
50,2.086,6,485.6,310.3,512.3,392.7,0.3869
50,2.086,7,374.0,277.9,398.1,344.3,0.7504
50,2.086,9,514.8,304.2,545.6,391.2,0.6867
51,2.128,1,735.8,417.1,789.9,560.4,0.8165
51,2.128,2,1007.2,579.0,1084.8,720.0,0.8648
51,2.128,3,780.8,425.5,834.4,565.9,0.8023
51,2.128,4,846.9,406.7,901.0,559.3,0.8220
51,2.128,5,406.0,273.9,431.6,345.2,0.7715
51,2.128,6,484.4,311.6,511.2,393.5,0.5701
51,2.128,7,373.9,277.4,398.0,343.7,0.7341
51,2.128,9,513.6,304.6,544.5,391.4,0.7591
51,2.128,18,254.5,272.7,275.6,318.3,0.3343
52,2.169,1,734.8,416.8,789.0,560.2,0.8164
52,2.169,2,1009.3,580.5,1088.0,720.0,0.8630
52,2.169,3,780.6,424.8,834.0,565.6,0.8021
52,2.169,4,845.5,406.2,899.5,558.8,0.8224
52,2.169,5,406.2,273.6,431.9,345.3,0.7715
52,2.169,6,484.0,312.1,510.8,393.8,0.5701
52,2.169,7,373.8,277.2,397.9,343.5,0.7341
52,2.169,9,513.1,304.8,544.1,391.6,0.7591
52,2.169,18,256.7,272.9,277.9,318.6,0.3335
53,2.211,1,731.3,415.0,785.0,557.7,0.8992
53,2.211,2,1016.6,586.0,1093.9,720.0,0.8815
53,2.211,3,778.6,424.0,831.7,565.8,0.8361
53,2.211,4,842.1,404.5,895.6,556.3,0.8353
53,2.211,5,406.1,273.6,431.9,345.9,0.7717
53,2.211,6,483.6,312.5,510.0,393.3,0.4721
53,2.211,7,373.6,278.3,397.7,344.9,0.7351
53,2.211,9,512.1,306.3,542.4,391.6,0.6733
53,2.211,18,262.7,271.8,284.2,318.4,0.5237
54,2.253,1,729.4,414.0,783.0,556.0,0.9150
54,2.253,2,1021.4,590.1,1097.8,720.0,0.8752
54,2.253,3,777.6,424.5,829.9,565.1,0.8296
54,2.253,4,839.8,404.9,892.8,556.0,0.8241
54,2.253,5,406.3,273.2,432.3,345.8,0.7583
54,2.253,6,483.4,311.4,509.3,390.4,0.4624
54,2.253,7,373.9,281.1,397.4,346.1,0.7098
54,2.253,9,511.4,305.8,541.6,391.1,0.6683
54,2.253,18,267.3,270.8,290.0,320.3,0.4520
55,2.295,1,727.8,412.9,781.2,553.7,0.8829
55,2.295,2,1030.9,596.0,1105.3,720.0,0.8589
55,2.295,3,776.2,425.1,827.5,564.3,0.8649
55,2.295,4,831.6,404.2,885.1,555.3,0.7727
55,2.295,5,406.5,273.8,432.8,347.7,0.7599
55,2.295,6,482.4,310.5,508.5,389.5,0.4682
55,2.295,7,373.9,282.9,397.2,347.0,0.7086
55,2.295,9,509.8,304.4,540.2,390.5,0.7437
55,2.295,18,274.8,272.0,296.7,319.5,0.6192
56,2.336,1,726.0,412.5,779.1,552.0,0.8787
56,2.336,2,1038.7,599.3,1111.8,719.6,0.6597
56,2.336,3,775.1,425.2,825.7,563.8,0.8765
56,2.336,4,827.0,403.7,881.0,554.7,0.8001
56,2.336,5,406.5,274.4,432.9,348.7,0.7495
56,2.336,6,482.8,310.1,506.5,380.7,0.3705
56,2.336,7,373.4,281.8,397.1,347.1,0.7273
56,2.336,9,508.8,303.5,539.0,389.1,0.7443
56,2.336,18,279.9,271.7,301.5,317.5,0.5890
57,2.378,1,723.5,411.8,777.5,553.0,0.8718
57,2.378,2,1046.3,601.8,1119.0,719.5,0.8324
