frame,timestamp,track_id,x1,y1,x2,y2,confidence
3,0.100,3,679.6,200.1,711.2,309.3,0.8611
3,0.100,4,307.6,213.3,329.3,287.3,0.5948
3,0.100,5,332.9,206.3,361.6,298.4,0.5549
3,0.100,6,358.2,212.6,380.4,293.6,0.3811
3,0.100,7,272.2,215.2,292.6,300.9,0.5708
3,0.100,12,546.3,207.9,562.0,247.9,0.3011
3,0.100,14,474.3,197.5,492.8,261.4,0.3278
3,0.100,16,789.5,211.5,806.6,269.4,0.4321
4,0.133,1,218.7,214.8,253.2,304.3,0.8538
4,0.133,2,721.1,211.4,759.5,298.7,0.7894
4,0.133,3,677.7,202.3,709.5,312.0,0.8192
4,0.133,4,303.1,214.0,325.4,290.0,0.5401
4,0.133,5,331.1,205.5,362.1,303.4,0.6363
4,0.133,7,265.5,215.5,286.3,301.4,0.6559
4,0.133,11,278.5,208.9,307.0,300.0,0.3863
4,0.133,16,786.5,213.7,803.4,270.5,0.3425
5,0.167,1,216.3,216.1,250.4,304.4,0.8351
5,0.167,2,719.0,212.7,756.5,298.5,0.7915
5,0.167,3,677.6,202.9,709.9,313.7,0.7804
5,0.167,4,300.7,212.9,324.3,293.5,0.5951
5,0.167,5,329.7,206.7,361.2,304.7,0.5825
5,0.167,7,262.2,216.3,283.0,301.0,0.6105
5,0.167,11,275.1,208.5,303.7,299.7,0.4758
5,0.167,16,785.3,215.6,801.7,270.5,0.3875
6,0.200,1,213.7,216.7,248.1,305.7,0.8643
6,0.200,2,716.2,214.0,753.8,300.8,0.7974
6,0.200,3,677.7,203.1,710.7,316.3,0.7192
6,0.200,4,297.8,211.5,323.7,299.7,0.5933
6,0.200,5,330.1,210.1,361.0,304.9,0.5230
6,0.200,7,261.4,217.2,283.2,303.5,0.5839
6,0.200,8,574.5,208.9,591.4,257.0,0.3583
6,0.200,11,272.6,211.5,301.0,301.7,0.5187
6,0.200,16,783.7,217.9,800.4,273.6,0.4270
6,0.200,22,338.4,213.0,367.9,304.0,0.4333
7,0.233,1,211.9,217.5,246.4,306.5,0.8607
7,0.233,2,714.8,215.2,752.2,301.9,0.7953
7,0.233,3,677.2,203.6,710.8,318.9,0.8127
7,0.233,4,296.4,212.4,322.5,301.4,0.5624
7,0.233,5,326.7,210.4,358.8,306.8,0.6349
7,0.233,7,258.8,219.3,280.6,303.8,0.7012
7,0.233,11,271.8,213.1,299.9,301.9,0.4428
7,0.233,16,782.8,218.9,799.1,272.5,0.3339
7,0.233,22,335.9,213.7,365.7,305.4,0.4019
8,0.267,1,211.1,217.4,245.4,305.9,0.8344
8,0.267,2,713.6,215.8,750.6,302.1,0.7621
8,0.267,3,678.6,203.4,712.6,319.4,0.8132
8,0.267,4,295.8,211.4,322.6,303.0,0.5757
8,0.267,5,325.0,210.7,358.0,307.6,0.6669
8,0.267,7,257.4,220.4,279.2,302.8,0.6481
8,0.267,11,271.3,213.4,299.4,301.9,0.5104
8,0.267,16,783.3,218.5,799.7,271.9,0.3986
8,0.267,9,591.6,210.4,611.7,263.6,0.3876
8,0.267,8,569.7,212.8,587.1,262.1,0.4171
9,0.300,1,209.5,217.0,244.0,306.2,0.8111
9,0.300,2,712.7,215.2,748.8,300.1,0.8115
9,0.300,3,680.2,201.1,715.7,322.0,0.7897
9,0.300,4,295.0,211.6,322.1,303.7,0.5970
9,0.300,5,322.2,210.8,356.5,310.1,0.6845
9,0.300,7,255.6,220.9,277.6,302.6,0.5241
9,0.300,11,271.4,215.9,299.1,303.0,0.4385
9,0.300,16,783.8,218.3,800.5,272.0,0.4102
9,0.300,9,591.5,210.4,610.6,261.4,0.5003
9,0.300,8,568.5,213.8,585.8,262.9,0.3753
10,0.333,1,207.9,216.7,243.0,307.2,0.8348
10,0.333,2,712.0,215.8,747.4,299.8,0.7669
10,0.333,3,681.4,200.7,717.2,321.6,0.8161
10,0.333,4,294.2,212.0,321.5,304.2,0.6536
10,0.333,5,320.2,210.8,355.9,313.3,0.7183
10,0.333,7,253.6,221.3,276.1,303.6,0.6112
10,0.333,11,271.3,217.6,298.6,303.9,0.4609
10,0.333,12,536.2,212.1,552.4,254.3,0.3312
10,0.333,16,783.3,219.1,800.3,272.9,0.3439
10,0.333,9,590.9,211.3,609.5,260.9,0.4579
11,0.367,1,206.8,215.9,242.2,306.8,0.8401
11,0.367,2,712.3,215.6,747.0,299.2,0.6091
11,0.367,3,682.9,200.7,718.9,321.8,0.8222
11,0.367,4,293.3,211.1,320.8,304.1,0.6077
11,0.367,5,318.7,210.0,355.1,313.3,0.6528
11,0.367,7,252.1,220.8,275.0,303.5,0.6437
11,0.367,11,270.9,217.9,297.9,304.2,0.4778
11,0.367,16,783.2,218.7,800.6,273.3,0.3436
12,0.400,1,205.4,217.0,240.7,307.3,0.8277
12,0.400,2,716.0,216.2,743.9,282.9,0.4277
12,0.400,3,684.0,201.3,720.6,324.2,0.7827
12,0.400,4,290.8,210.6,318.7,304.6,0.5725
12,0.400,5,316.3,209.3,353.2,313.6,0.7094
12,0.400,7,249.4,219.8,272.6,303.6,0.6418
12,0.400,11,270.3,215.7,297.7,304.0,0.5363
12,0.400,12,536.2,212.6,551.7,253.4,0.2852
12,0.400,16,783.2,219.1,800.6,273.3,0.2604
12,0.400,9,589.8,211.2,608.3,260.3,0.2905
12,0.400,8,564.2,215.8,580.9,264.0,0.2995
13,0.433,1,203.6,217.4,238.6,306.8,0.8159
13,0.433,2,717.4,216.6,742.2,276.2,0.3061
13,0.433,3,685.0,202.0,721.4,323.5,0.7521
13,0.433,4,290.7,211.3,318.4,303.9,0.5615
13,0.433,5,314.1,209.3,351.4,314.1,0.7145
13,0.433,7,248.0,220.7,271.1,303.6,0.6736
13,0.433,11,269.4,214.1,297.2,303.8,0.5343
13,0.433,12,535.2,212.1,550.7,252.9,0.2837
13,0.433,16,782.4,219.6,799.5,272.3,0.3311
14,0.467,1,199.9,217.7,234.6,306.3,0.8042
14,0.467,3,689.3,203.4,727.2,325.5,0.7907
14,0.467,4,286.0,211.1,313.8,303.1,0.5837
14,0.467,5,308.7,206.7,347.1,315.4,0.7671
14,0.467,7,244.6,221.5,267.6,303.0,0.5220
14,0.467,11,267.9,213.0,295.4,302.1,0.3768
14,0.467,16,780.1,218.5,797.2,271.0,0.5568
15,0.500,1,195.9,217.9,230.8,306.8,0.8412
15,0.500,3,689.8,204.2,728.7,326.6,0.8385
15,0.500,4,281.7,211.6,309.8,304.0,0.6465
15,0.500,5,303.9,206.6,342.7,317.0,0.7760
15,0.500,7,240.6,218.7,264.9,303.8,0.6924
15,0.500,11,262.7,215.0,289.8,303.7,0.4009
15,0.500,12,529.4,210.3,545.5,252.4,0.3465
15,0.500,16,778.3,219.0,795.3,270.4,0.2780
15,0.500,9,583.5,210.3,602.1,259.5,0.4141
15,0.500,8,558.3,213.7,574.7,262.2,0.3590
16,0.533,1,192.9,219.2,227.4,307.1,0.8279
16,0.533,3,688.9,204.8,728.3,326.9,0.8349
16,0.533,4,279.0,212.5,307.1,304.3,0.6281
16,0.533,5,300.3,207.6,339.4,318.9,0.7750
16,0.533,7,237.1,219.9,261.6,304.6,0.7050
16,0.533,11,259.6,215.6,286.7,304.4,0.6119
16,0.533,16,775.9,218.7,793.3,271.1,0.5310
16,0.533,9,580.7,210.3,599.5,260.0,0.5974
16,0.533,8,556.8,212.9,573.5,261.7,0.4230
17,0.567,1,188.9,217.8,224.2,308.3,0.8487
17,0.567,3,687.3,205.4,727.4,328.2,0.8446
17,0.567,4,276.2,212.9,304.3,303.7,0.5842
17,0.567,5,297.4,209.0,335.2,316.1,0.7332
17,0.567,7,233.5,219.9,258.4,305.0,0.6888
17,0.567,11,256.8,217.0,283.6,304.7,0.4244
17,0.567,12,525.1,212.1,540.2,251.8,0.3275
17,0.567,16,773.0,219.4,790.8,273.2,0.3166
17,0.567,9,577.9,210.8,596.2,259.0,0.5979
17,0.567,8,555.9,212.0,572.4,260.0,0.3173
18,0.600,1,184.9,216.9,221.1,310.3,0.8408
18,0.600,3,685.5,206.0,725.9,329.0,0.8108
18,0.600,4,273.4,214.2,301.6,304.8,0.6459
18,0.600,5,293.8,209.6,330.2,313.2,0.7529
18,0.600,7,231.2,220.2,256.6,305.6,0.6821
18,0.600,11,253.1,220.1,279.3,304.8,0.3204
18,0.600,12,523.2,213.4,538.1,252.8,0.2708
18,0.600,16,770.5,220.7,788.1,273.7,0.3087
18,0.600,9,575.0,210.5,593.9,259.7,0.4519
19,0.633,1,178.0,219.3,214.1,313.0,0.7624
19,0.633,3,681.1,207.9,723.4,336.7,0.8331
19,0.633,4,266.9,215.0,295.6,307.9,0.5229
19,0.633,5,286.1,213.4,324.0,321.9,0.7927
19,0.633,7,223.0,222.8,248.8,309.4,0.6920
19,0.633,10,247.2,216.1,271.5,310.7,0.5103
20,0.667,1,173.0,220.3,208.7,313.0,0.8412
20,0.667,3,678.3,207.3,721.4,338.3,0.7767
20,0.667,4,263.2,217.0,291.6,309.7,0.5256
20,0.667,5,281.1,215.1,318.6,322.7,0.8148
20,0.667,7,218.4,225.3,243.8,309.6,0.5815
20,0.667,8,548.6,214.3,565.9,264.9,0.3947
21,0.700,1,167.5,221.2,203.4,314.4,0.8054
21,0.700,3,677.1,207.8,716.8,326.6,0.6724
21,0.700,4,260.6,217.7,284.3,294.5,0.4066
21,0.700,5,275.0,215.3,312.9,324.5,0.7244
21,0.700,7,213.6,226.2,239.0,310.6,0.6465
22,0.733,1,161.6,219.7,198.4,315.5,0.8299
22,0.733,3,672.9,207.8,713.8,328.8,0.7049
22,0.733,4,253.5,216.0,282.2,309.8,0.5128
22,0.733,5,270.1,216.0,308.7,327.5,0.7453
22,0.733,7,207.8,227.4,233.3,311.7,0.5930
23,0.767,1,155.5,222.2,191.5,316.1,0.7390
23,0.767,3,667.8,208.5,711.2,336.9,0.8175
23,0.767,4,247.9,217.6,277.0,314.2,0.4134
23,0.767,5,264.1,218.8,302.6,330.8,0.7584
23,0.767,7,204.1,228.6,230.4,313.0,0.6454
23,0.767,58,552.5,218.8,571.8,268.7,0.6813
23,0.767,59,535.8,219.6,553.3,267.5,0.4818
24,0.800,1,142.7,223.9,179.1,318.0,0.7543
24,0.800,3,662.1,210.2,705.6,340.0,0.7898
24,0.800,4,246.9,219.0,280.5,329.1,0.7088
24,0.800,59,534.6,219.4,552.5,268.1,0.2905
24,0.800,8,539.7,219.3,556.6,268.2,0.5124
24,0.800,10,234.6,219.4,258.3,312.2,0.3408
25,0.833,1,132.5,223.1,169.3,317.9,0.7513
25,0.833,3,656.0,209.3,700.3,342.0,0.7790
25,0.833,4,241.4,219.2,277.2,335.4,0.7196
25,0.833,59,531.1,219.0,549.3,268.2,0.4013
25,0.833,64,637.8,223.6,667.3,310.3,0.4827
25,0.833,10,228.6,220.0,252.7,315.1,0.4672
26,0.867,1,118.5,222.8,155.8,318.1,0.7888
26,0.867,3,646.1,209.1,690.4,342.6,0.7182
26,0.867,4,230.0,218.2,266.9,336.0,0.6804
27,0.900,1,107.9,222.9,145.6,319.0,0.7607
27,0.900,3,640.3,210.3,685.0,345.6,0.8335
27,0.900,4,217.4,216.5,256.9,339.7,0.7771
27,0.900,69,619.6,223.7,647.0,309.4,0.6390
28,0.933,1,100.5,222.6,138.4,319.5,0.7923
28,0.933,3,635.9,209.8,680.4,345.8,0.8421
28,0.933,4,208.4,215.4,249.2,340.6,0.7709
28,0.933,69,614.7,223.3,642.7,310.9,0.7197
28,0.933,71,148.3,226.4,177.3,315.1,0.6745
28,0.933,12,503.9,218.8,523.3,270.0,0.5277
29,0.967,1,88.1,222.6,126.4,320.3,0.7981
29,0.967,3,629.8,210.7,674.1,346.6,0.7909
29,0.967,4,194.7,215.1,237.0,342.7,0.7851
29,0.967,69,603.9,223.1,631.8,309.7,0.8078
29,0.967,71,137.4,225.9,166.7,315.1,0.7707
30,1.000,1,78.1,223.3,117.1,322.6,0.7485
30,1.000,3,624.8,213.1,669.1,350.1,0.7973
30,1.000,4,182.5,214.2,227.0,345.8,0.7728
30,1.000,69,595.3,224.3,623.2,310.2,0.8100
30,1.000,71,127.4,226.7,156.9,317.1,0.6960
30,1.000,85,487.4,219.6,509.6,272.0,0.5417
30,1.000,14,469.5,222.6,484.7,272.9,0.3986
31,1.033,1,70.3,223.7,109.2,322.8,0.7563
31,1.033,3,621.2,214.8,665.8,353.7,0.7828
31,1.033,4,173.6,213.3,219.7,347.7,0.7392
31,1.033,69,588.1,225.8,615.5,309.0,0.8132
31,1.033,71,120.4,228.2,149.5,317.4,0.7177
31,1.033,85,484.1,220.3,506.5,273.0,0.3877
32,1.067,1,62.8,224.6,102.2,324.9,0.8080
32,1.067,3,617.2,215.2,661.6,353.9,0.7928
32,1.067,4,164.6,216.0,211.0,349.9,0.7904
32,1.067,69,581.2,227.1,609.2,310.4,0.8029
32,1.067,71,112.2,229.6,141.1,318.4,0.7216
32,1.067,85,478.2,221.6,500.4,274.2,0.5779
33,1.100,1,55.3,224.6,95.3,326.4,0.8357
33,1.100,3,613.9,215.5,659.1,357.1,0.7906
33,1.100,4,155.4,216.6,203.3,352.8,0.7634
33,1.100,69,575.8,227.9,603.8,310.2,0.8114
33,1.100,71,105.5,230.3,134.6,320.3,0.8138
33,1.100,85,472.3,222.0,495.0,276.2,0.4738
34,1.133,1,46.6,227.5,85.8,327.3,0.8569
34,1.133,3,610.0,216.5,656.2,362.7,0.8145
34,1.133,4,145.3,221.0,194.2,357.9,0.7681
34,1.133,69,568.7,231.4,596.2,310.6,0.8095
34,1.133,71,96.5,231.8,125.5,322.2,0.7401
34,1.133,14,466.9,223.9,484.1,278.3,0.4587
35,1.167,1,41.4,228.1,80.5,328.1,0.8152
35,1.167,3,608.3,216.1,655.2,365.6,0.7899
35,1.167,4,137.8,221.8,187.2,359.6,0.7368
35,1.167,69,564.4,231.8,592.7,311.9,0.7841
35,1.167,71,90.3,232.6,119.4,323.8,0.7363
35,1.167,14,465.7,222.9,483.3,277.8,0.5857
36,1.200,1,36.9,227.9,76.5,329.1,0.8672
36,1.200,3,607.9,215.2,655.0,366.4,0.7962
36,1.200,4,131.2,223.4,179.0,356.2,0.5645
36,1.200,69,561.1,232.8,589.9,313.2,0.7930
36,1.200,71,86.0,233.1,114.3,322.5,0.6257
36,1.200,85,460.7,223.2,482.6,275.7,0.5020
37,1.233,1,32.8,228.7,72.4,329.8,0.8402
37,1.233,3,608.3,214.0,655.6,366.6,0.7983
37,1.233,4,124.8,224.8,173.9,360.4,0.6753
37,1.233,69,558.2,233.6,587.8,315.1,0.8242
37,1.233,71,82.4,234.1,110.2,322.5,0.6972
37,1.233,113,159.7,228.2,186.4,315.3,0.4119
37,1.233,85,456.9,223.8,478.9,276.6,0.3947
38,1.267,1,29.9,228.2,69.2,328.7,0.8399
38,1.267,3,608.6,212.7,656.6,368.4,0.8369
38,1.267,4,119.7,224.3,169.8,361.3,0.6853
38,1.267,69,554.2,232.1,584.6,314.8,0.8395
38,1.267,71,78.8,233.4,107.1,324.2,0.5758
38,1.267,113,155.1,227.4,183.3,319.8,0.4786
38,1.267,85,455.4,223.1,477.9,277.9,0.4043
38,1.267,14,462.7,223.0,479.6,276.1,0.3619
39,1.300,1,23.3,228.9,62.7,329.1,0.8125
39,1.300,3,609.4,209.8,658.3,368.3,0.8111
39,1.300,4,106.9,220.9,159.7,363.5,0.7378
39,1.300,69,549.6,229.9,579.9,311.4,0.8344
39,1.300,71,71.9,233.4,99.3,321.7,0.5622
39,1.300,113,148.3,225.0,177.7,321.5,0.5760
39,1.300,85,451.3,221.1,473.8,276.5,0.2955
39,1.300,122,905.7,179.9,952.2,322.7,0.4295
39,1.300,14,459.2,221.4,476.6,276.4,0.3873
40,1.333,1,18.4,228.1,58.0,328.6,0.8499
40,1.333,3,610.7,208.3,660.2,367.6,0.8298
40,1.333,4,97.6,219.8,152.3,365.3,0.7690
40,1.333,69,546.2,226.5,576.8,307.8,0.8583
40,1.333,71,67.1,232.6,93.8,318.6,0.6336
40,1.333,113,143.8,225.2,172.8,320.6,0.5563
40,1.333,122,903.7,179.9,949.7,321.0,0.4648
40,1.333,14,456.7,219.9,474.4,275.5,0.4667
41,1.367,1,13.8,228.3,53.4,328.3,0.8063
41,1.367,3,612.6,207.4,663.2,367.5,0.8625
41,1.367,4,90.7,216.3,147.2,365.0,0.8077
41,1.367,69,543.0,224.0,574.1,306.3,0.8326
41,1.367,71,63.2,231.1,90.2,318.2,0.6217
41,1.367,113,139.9,226.2,168.1,318.6,0.6207
41,1.367,14,455.9,219.0,472.9,272.4,0.5280
42,1.400,1,9.9,227.6,49.9,328.6,0.8052
42,1.400,3,613.2,207.3,664.6,367.8,0.8552
42,1.400,4,85.8,216.4,142.9,366.9,0.8151
42,1.400,69,539.7,222.5,570.7,304.1,0.8117
42,1.400,71,59.4,230.9,85.8,315.4,0.7863
42,1.400,113,135.5,224.8,164.5,319.4,0.5879
42,1.400,14,455.5,218.3,471.7,270.8,0.5684
43,1.433,1,6.1,227.0,46.5,328.7,0.8332
43,1.433,3,612.9,207.3,665.5,370.3,0.8404
43,1.433,4,82.2,215.7,138.4,365.9,0.7850
43,1.433,69,536.3,221.1,567.4,302.8,0.7850
43,1.433,71,55.1,231.2,82.0,316.4,0.7744
43,1.433,113,129.9,224.6,159.3,320.0,0.5576
43,1.433,14,454.1,218.3,470.3,270.7,0.4915
44,1.467,1,0.0,227.7,40.1,328.6,0.7790
44,1.467,3,612.1,205.5,666.0,372.5,0.8576
44,1.467,4,71.5,214.5,128.2,367.9,0.6994
44,1.467,69,531.3,219.2,563.6,304.0,0.7752
44,1.467,71,49.0,230.9,75.2,312.8,0.6975
44,1.467,113,124.1,224.6,153.9,320.2,0.6113
44,1.467,122,897.3,169.9,944.6,314.1,0.4840
44,1.467,14,452.9,217.9,468.9,270.5,0.5340
45,1.500,1,0.0,226.3,37.1,330.8,0.8076
45,1.500,3,611.6,203.8,666.6,374.9,0.8507
45,1.500,4,64.2,213.3,122.6,371.3,0.8142
45,1.500,69,527.8,219.5,559.9,303.6,0.8443
45,1.500,71,44.6,231.1,70.5,310.6,0.5886
45,1.500,113,119.6,224.1,150.3,321.4,0.7123
45,1.500,122,895.8,166.9,943.9,313.4,0.2831
45,1.500,14,450.5,218.8,466.2,270.4,0.4021
45,1.500,141,429.1,219.2,443.1,272.2,0.3779
46,1.533,1,0.0,223.1,35.3,330.1,0.7541
46,1.533,3,611.3,202.8,666.8,376.1,0.8464
46,1.533,4,60.0,211.4,119.0,372.1,0.8428
46,1.533,69,524.8,218.3,557.2,302.8,0.8004
46,1.533,71,40.3,230.1,67.0,311.3,0.6678
46,1.533,113,114.7,223.9,145.6,320.9,0.7285
46,1.533,122,895.2,166.3,944.1,314.9,0.4724
46,1.533,14,449.1,217.8,464.7,269.5,0.4728
46,1.533,85,425.7,218.8,447.5,273.4,0.3573
47,1.567,1,0.0,222.9,32.2,330.4,0.6733
47,1.567,3,611.0,201.5,666.7,376.1,0.8366
47,1.567,4,53.8,212.6,114.0,376.0,0.8109
47,1.567,69,521.2,217.5,554.6,304.4,0.8206
47,1.567,71,35.8,231.1,63.0,313.8,0.6935
47,1.567,113,110.6,223.4,142.4,322.2,0.7432
47,1.567,122,894.3,166.1,943.5,316.0,0.5958
47,1.567,14,447.1,217.6,462.7,270.1,0.5070
47,1.567,85,419.3,219.2,439.3,270.8,0.4487
47,1.567,141,432.4,217.1,447.5,273.4,0.4779
48,1.600,1,0.0,224.8,28.1,327.3,0.6259
48,1.600,3,611.5,199.9,667.7,377.1,0.8605
48,1.600,4,46.5,217.0,106.2,377.3,0.8049
48,1.600,69,518.5,219.2,551.5,305.0,0.7967
48,1.600,71,31.6,231.7,58.2,312.2,0.5322
48,1.600,113,107.6,225.1,138.6,321.0,0.6732
48,1.600,122,893.7,170.9,941.9,316.6,0.5242
48,1.600,14,445.0,219.2,460.6,270.6,0.6266
48,1.600,85,416.8,219.6,435.1,268.3,0.4892
48,1.600,141,437.3,218.0,452.4,273.1,0.3568
49,1.633,3,612.0,197.9,669.0,379.6,0.8587
49,1.633,4,35.2,216.4,96.5,380.1,0.7893
49,1.633,69,514.9,220.0,547.4,305.4,0.8028
49,1.633,113,101.5,225.5,132.6,321.0,0.6701
49,1.633,122,892.4,169.1,941.3,316.8,0.6084
49,1.633,14,442.5,220.3,457.9,270.5,0.6484
49,1.633,85,414.0,219.5,432.6,270.5,0.4019
49,1.633,152,383.4,219.0,398.0,261.6,0.5084
49,1.633,155,419.2,219.6,437.3,271.8,0.3453
50,1.667,3,613.2,197.5,670.2,381.0,0.8233
50,1.667,4,26.2,217.1,88.7,383.0,0.8186
50,1.667,69,511.5,221.4,543.7,306.1,0.7478
50,1.667,71,17.5,231.3,45.3,317.0,0.3487
50,1.667,113,97.0,225.7,128.9,322.3,0.7041
50,1.667,122,892.2,169.8,942.1,319.3,0.5517
50,1.667,14,439.8,220.8,455.2,270.8,0.6076
50,1.667,152,381.4,220.1,396.2,263.4,0.4030
50,1.667,155,420.0,220.5,438.5,273.9,0.2633
51,1.700,3,613.6,196.5,671.2,384.1,0.8390
51,1.700,4,17.2,215.4,80.8,383.4,0.7996
51,1.700,69,507.8,221.0,539.6,305.0,0.7943
51,1.700,113,91.7,223.3,124.0,319.9,0.6889
51,1.700,122,891.5,169.1,941.7,319.0,0.6700
51,1.700,14,437.8,219.0,453.5,269.8,0.6339
51,1.700,152,379.2,219.6,394.0,263.0,0.3584
51,1.700,155,420.2,217.9,439.0,272.4,0.3454
52,1.733,3,614.8,195.5,672.7,386.0,0.8439
52,1.733,4,11.5,212.5,77.5,385.7,0.8221
52,1.733,69,504.9,221.0,536.1,303.4,0.8308
52,1.733,113,86.5,222.2,119.1,319.1,0.7045
52,1.733,122,890.9,167.9,941.6,317.7,0.6863
52,1.733,14,435.9,217.4,451.8,268.7,0.6050
52,1.733,152,377.4,218.7,392.4,262.9,0.3405
52,1.733,155,419.0,216.4,438.0,271.7,0.4264
52,1.733,85,406.1,219.5,424.0,271.0,0.3996
53,1.767,3,615.6,194.5,673.8,387.7,0.8555
53,1.767,4,2.5,211.8,68.8,387.1,0.7708
53,1.767,69,502.0,219.1,533.2,301.6,0.8016
53,1.767,113,82.0,220.6,115.5,318.1,0.6565
53,1.767,122,888.8,167.1,939.4,315.4,0.5117
53,1.767,14,434.1,218.6,449.5,267.7,0.5399
53,1.767,155,416.8,214.2,436.1,270.7,0.3403
53,1.767,85,403.8,218.6,420.8,268.1,0.2930
54,1.800,3,616.7,192.8,675.3,388.7,0.8393
54,1.800,4,0.0,208.5,58.5,387.8,0.8211
54,1.800,69,496.1,216.7,527.8,299.6,0.7904
54,1.800,113,73.1,219.9,107.2,317.6,0.7168
54,1.800,122,887.2,164.8,937.8,312.7,0.5203
54,1.800,14,430.3,214.6,446.4,265.3,0.6398
54,1.800,166,41.9,220.3,75.3,318.7,0.5954
54,1.800,167,408.7,214.5,428.6,268.7,0.4189
55,1.833,3,618.4,192.7,677.4,389.3,0.8547
55,1.833,4,0.0,206.2,51.9,389.9,0.7422
55,1.833,69,492.6,216.3,524.2,299.0,0.7383
55,1.833,113,66.0,217.6,101.3,318.4,0.7762
55,1.833,122,885.1,163.7,935.8,311.1,0.5655
55,1.833,14,426.9,213.4,443.3,265.2,0.6307
55,1.833,166,38.1,222.0,71.2,319.5,0.4798
55,1.833,85,397.5,215.9,414.9,266.7,0.2614
56,1.867,3,620.2,192.3,680.5,392.0,0.8809
56,1.867,4,0.0,204.5,51.1,389.3,0.7135
56,1.867,69,488.0,216.2,519.7,298.6,0.7979
56,1.867,113,61.0,218.5,95.6,317.0,0.7298
56,1.867,122,883.5,163.6,934.9,312.2,0.5760
56,1.867,14,423.8,212.3,440.9,265.7,0.7412
56,1.867,166,33.2,224.9,65.3,319.2,0.4883
56,1.867,167,402.2,213.0,421.8,266.7,0.3853
56,1.867,85,396.0,214.1,413.6,266.0,0.3749
57,1.900,3,620.9,191.7,682.5,395.4,0.8725
57,1.900,4,0.0,199.3,54.8,393.0,0.6189
57,1.900,69,484.5,215.8,516.6,298.6,0.7842
57,1.900,113,55.4,218.8,90.2,317.7,0.7364
57,1.900,122,882.0,163.4,934.1,313.2,0.4137
57,1.900,14,422.0,211.7,439.2,265.0,0.5837
57,1.900,167,400.0,211.8,419.9,266.3,0.3788
57,1.900,85,395.4,213.3,413.0,265.9,0.4030
57,1.900,175,87.3,217.2,108.1,302.3,0.5250
58,1.933,3,621.8,191.5,684.7,397.5,0.8581
58,1.933,69,482.0,215.8,513.6,296.8,0.8029
58,1.933,113,51.7,217.5,87.0,317.8,0.6658
58,1.933,122,881.9,164.4,933.6,312.3,0.3640
58,1.933,14,420.4,211.8,437.8,264.7,0.6566
58,1.933,166,20.0,224.1,53.1,321.1,0.4541
58,1.933,167,399.0,212.7,418.6,266.4,0.4816
58,1.933,85,395.4,213.1,413.1,266.2,0.3558
58,1.933,175,83.5,219.1,104.1,303.4,0.5126
59,1.967,3,623.3,191.8,687.2,401.2,0.8315
59,1.967,69,478.4,217.6,510.0,297.8,0.7864
59,1.967,113,45.2,220.4,80.6,320.0,0.7214
59,1.967,14,418.1,212.5,436.1,266.5,0.7017
59,1.967,166,13.2,222.5,47.2,322.0,0.5446
59,1.967,85,394.3,213.8,412.1,267.6,0.3617
59,1.967,175,78.1,220.9,98.5,304.0,0.5015
60,2.000,3,625.2,191.4,689.7,404.1,0.8032
60,2.000,69,475.6,218.4,507.0,297.6,0.7575
60,2.000,113,40.7,219.8,77.2,322.1,0.7129
